time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
10.60000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.70000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.70000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.70000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.80000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.80000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
10.90000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.00000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.00000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.10000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.10000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.10000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.10000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.20000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.20000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.20000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.30000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.30000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.40000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
11.40000000,0.90700000,0.70600000,-0.94300000,-1.64000000,0.73800000,-0.84100000
