time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.08000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.11000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.14000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.17000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.17000000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.20100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.23100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
